Year,TimePeriod,OriginName,DestinationName,Flow,type,OriginLat,OriginLon,DestinationLat,DestinationLon
2019,PM PEAK,Bond Street,Waterloo,6938.0,IN,51.513797282327445,-0.14961360853164615,51.50314645678346,-0.11325925125819598
2019,AM PEAK,London Bridge,Waterloo,1695.0,IN,51.50467420930433,-0.08600559774813961,51.50314645678346,-0.11325925125819598
2019,INTER PEAK,Oxford Circus,Waterloo,3075.0,IN,51.51522317440166,-0.1408361701333405,51.50314645678346,-0.11325925125819598
2019,PM PEAK,London Bridge,Waterloo,6498.0,IN,51.50467420930433,-0.08600559774813961,51.50314645678346,-0.11325925125819598
2019,AM PEAK,Victoria,Stockwell,541.0,IN,51.49642371956767,-0.14392070512630392,51.47215905711563,-0.12284630335652602
2019,INTER PEAK,Victoria,Stockwell,998.0,IN,51.49642371956767,-0.14392070512630392,51.47215905711563,-0.12284630335652602
2019,PM PEAK,Oxford Circus,Stockwell,1639.0,IN,51.51522317440166,-0.1408361701333405,51.47215905711563,-0.12284630335652602
2019,AM PEAK,London Bridge,Stockwell,445.0,IN,51.50467420930433,-0.08600559774813961,51.47215905711563,-0.12284630335652602
2019,INTER PEAK,Oxford Circus,Stockwell,758.0,IN,51.51522317440166,-0.1408361701333405,51.47215905711563,-0.12284630335652602
2019,PM PEAK,Victoria,Stockwell,1530.0,IN,51.49642371956767,-0.14392070512630392,51.47215905711563,-0.12284630335652602
2019,AM PEAK,Tooting Broadway,Stockwell,282.0,IN,51.42704887092591,-0.16868452577766038,51.47215905711563,-0.12284630335652602
2019,INTER PEAK,London Bridge,Stockwell,669.0,IN,51.50467420930433,-0.08600559774813961,51.47215905711563,-0.12284630335652602
2019,PM PEAK,Bank,Stockwell,1271.0,IN,51.51334691914183,-0.08900012349437465,51.47215905711563,-0.12284630335652602
2019,AM PEAK,Morden,Stockwell,272.0,IN,51.40218564474951,-0.1948519795190437,51.47215905711563,-0.12284630335652602
2019,INTER PEAK,Tooting Broadway,Stockwell,465.0,IN,51.42704887092591,-0.16868452577766038,51.47215905711563,-0.12284630335652602
2019,PM PEAK,Green Park,Stockwell,1023.0,IN,51.50676025371464,-0.1424775744225331,51.47215905711563,-0.12284630335652602
2019,AM PEAK,Waterloo,Stockwell,267.0,IN,51.50314645678346,-0.11325925125819598,51.47215905711563,-0.12284630335652602
2019,INTER PEAK,Kings Cross St. Pancras,Stockwell,414.0,IN,51.53031226194627,-0.12387212868703427,51.47215905711563,-0.12284630335652602
2019,PM PEAK,Moorgate,Stockwell,967.0,IN,51.51843699583112,-0.08901768741961913,51.47215905711563,-0.12284630335652602
2019,AM PEAK,Victoria,Oxford Circus,18660.0,IN,51.49642371956767,-0.14392070512630392,51.51522317440166,-0.1408361701333405
2019,INTER PEAK,Victoria,Oxford Circus,20638.0,IN,51.49642371956767,-0.14392070512630392,51.51522317440166,-0.1408361701333405
2019,PM PEAK,Victoria,Oxford Circus,8882.0,IN,51.49642371956767,-0.14392070512630392,51.51522317440166,-0.1408361701333405
2019,AM PEAK,Brixton,Oxford Circus,11925.0,IN,51.46273661697816,-0.11455209682922837,51.51522317440166,-0.1408361701333405
2019,INTER PEAK,Kings Cross St. Pancras,Oxford Circus,10615.0,IN,51.53031226194627,-0.12387212868703427,51.51522317440166,-0.1408361701333405
2019,PM PEAK,Liverpool Street,Oxford Circus,5719.0,IN,51.51759813225402,-0.08224962188885442,51.51522317440166,-0.1408361701333405
2019,AM PEAK,Waterloo,Oxford Circus,9313.0,IN,51.50314645678346,-0.11325925125819598,51.51522317440166,-0.1408361701333405
2019,INTER PEAK,Liverpool Street,Oxford Circus,8796.0,IN,51.51759813225402,-0.08224962188885442,51.51522317440166,-0.1408361701333405
2019,PM PEAK,Bank,Oxford Circus,5033.0,IN,51.51334691914183,-0.08900012349437465,51.51522317440166,-0.1408361701333405
2019,AM PEAK,Vauxhall,Oxford Circus,7168.0,IN,51.48573560145266,-0.12382995197041927,51.51522317440166,-0.1408361701333405
2019,INTER PEAK,Bank,Oxford Circus,6510.0,IN,51.51334691914183,-0.08900012349437465,51.51522317440166,-0.1408361701333405
2019,PM PEAK,Kings Cross St. Pancras,Oxford Circus,5013.0,IN,51.53031226194627,-0.12387212868703427,51.51522317440166,-0.1408361701333405
2019,AM PEAK,Finsbury Park,Oxford Circus,6960.0,IN,51.564635274841386,-0.10588148552890234,51.51522317440166,-0.1408361701333405
2019,INTER PEAK,Brixton,Oxford Circus,6379.0,IN,51.46273661697816,-0.11455209682922837,51.51522317440166,-0.1408361701333405
2019,PM PEAK,St. Pauls,Oxford Circus,3451.0,IN,51.514835138739876,-0.09757100011698537,51.51522317440166,-0.1408361701333405
2019,AM PEAK,Victoria,Warren Street,9615.0,IN,51.49642371956767,-0.14392070512630392,51.524579764761874,-0.13827833053848032
2019,INTER PEAK,Victoria,Warren Street,5516.0,IN,51.49642371956767,-0.14392070512630392,51.524579764761874,-0.13827833053848032
2019,PM PEAK,Victoria,Warren Street,2227.0,IN,51.49642371956767,-0.14392070512630392,51.524579764761874,-0.13827833053848032
2019,AM PEAK,Brixton,Warren Street,5182.0,IN,51.46273661697816,-0.11455209682922837,51.524579764761874,-0.13827833053848032
2019,INTER PEAK,Finsbury Park,Warren Street,2472.0,IN,51.564635274841386,-0.10588148552890234,51.524579764761874,-0.13827833053848032
2019,PM PEAK,Finsbury Park,Warren Street,843.0,IN,51.564635274841386,-0.10588148552890234,51.524579764761874,-0.13827833053848032
2019,AM PEAK,Finsbury Park,Warren Street,4111.0,IN,51.564635274841386,-0.10588148552890234,51.524579764761874,-0.13827833053848032
2019,INTER PEAK,Vauxhall,Warren Street,1511.0,IN,51.48573560145266,-0.12382995197041927,51.524579764761874,-0.13827833053848032
2019,PM PEAK,Vauxhall,Warren Street,725.0,IN,51.48573560145266,-0.12382995197041927,51.524579764761874,-0.13827833053848032
2019,AM PEAK,Vauxhall,Warren Street,3542.0,IN,51.48573560145266,-0.12382995197041927,51.524579764761874,-0.13827833053848032
2019,INTER PEAK,Brixton,Warren Street,1474.0,IN,51.46273661697816,-0.11455209682922837,51.524579764761874,-0.13827833053848032
2019,PM PEAK,Brixton,Warren Street,567.0,IN,51.46273661697816,-0.11455209682922837,51.524579764761874,-0.13827833053848032
2019,AM PEAK,Waterloo,Warren Street,3491.0,IN,51.50314645678346,-0.11325925125819598,51.524579764761874,-0.13827833053848032
2019,INTER PEAK,Oxford Circus,Warren Street,1426.0,IN,51.51522317440166,-0.1408361701333405,51.524579764761874,-0.13827833053848032
2019,PM PEAK,Oxford Circus,Warren Street,502.0,IN,51.51522317440166,-0.1408361701333405,51.524579764761874,-0.13827833053848032
2019,AM PEAK,Victoria,Euston,7470.0,IN,51.49642371956767,-0.14392070512630392,51.528664114832,-0.13329647081915122
2019,INTER PEAK,Victoria,Euston,8437.0,IN,51.49642371956767,-0.14392070512630392,51.528664114832,-0.13329647081915122
2019,PM PEAK,Victoria,Euston,7123.0,IN,51.49642371956767,-0.14392070512630392,51.528664114832,-0.13329647081915122
2019,AM PEAK,Waterloo,Euston,5078.0,IN,51.50314645678346,-0.11325925125819598,51.528664114832,-0.13329647081915122
2019,INTER PEAK,London Bridge,Euston,4012.0,IN,51.50467420930433,-0.08600559774813961,51.528664114832,-0.13329647081915122
2019,PM PEAK,Bank,Euston,5279.0,IN,51.51334691914183,-0.08900012349437465,51.528664114832,-0.13329647081915122
2019,AM PEAK,London Bridge,Euston,2779.0,IN,51.50467420930433,-0.08600559774813961,51.528664114832,-0.13329647081915122
2019,INTER PEAK,Waterloo,Euston,3867.0,IN,51.50314645678346,-0.11325925125819598,51.528664114832,-0.13329647081915122
2019,PM PEAK,Moorgate,Euston,4078.0,IN,51.51843699583112,-0.08901768741961913,51.528664114832,-0.13329647081915122
2019,AM PEAK,Brixton,Euston,2767.0,IN,51.46273661697816,-0.11455209682922837,51.528664114832,-0.13329647081915122
2019,INTER PEAK,Oxford Circus,Euston,3174.0,IN,51.51522317440166,-0.1408361701333405,51.528664114832,-0.13329647081915122
2019,PM PEAK,Oxford Circus,Euston,3838.0,IN,51.51522317440166,-0.1408361701333405,51.528664114832,-0.13329647081915122
2019,AM PEAK,Vauxhall,Euston,2566.0,IN,51.48573560145266,-0.12382995197041927,51.528664114832,-0.13329647081915122
2019,INTER PEAK,Bank,Euston,3084.0,IN,51.51334691914183,-0.08900012349437465,51.528664114832,-0.13329647081915122
2019,PM PEAK,London Bridge,Euston,3779.0,IN,51.50467420930433,-0.08600559774813961,51.528664114832,-0.13329647081915122
2019,AM PEAK,Victoria,Kings Cross St. Pancras,7741.0,IN,51.49642371956767,-0.14392070512630392,51.53031226194627,-0.12387212868703427
2019,INTER PEAK,Victoria,Kings Cross St. Pancras,12074.0,IN,51.49642371956767,-0.14392070512630392,51.53031226194627,-0.12387212868703427
2019,PM PEAK,Victoria,Kings Cross St. Pancras,10485.0,IN,51.49642371956767,-0.14392070512630392,51.53031226194627,-0.12387212868703427
2019,AM PEAK,Waterloo,Kings Cross St. Pancras,5579.0,IN,51.50314645678346,-0.11325925125819598,51.53031226194627,-0.12387212868703427
2019,INTER PEAK,Oxford Circus,Kings Cross St. Pancras,7549.0,IN,51.51522317440166,-0.1408361701333405,51.53031226194627,-0.12387212868703427
2019,PM PEAK,Oxford Circus,Kings Cross St. Pancras,8838.0,IN,51.51522317440166,-0.1408361701333405,51.53031226194627,-0.12387212868703427
2019,AM PEAK,Paddington,Kings Cross St. Pancras,4962.0,IN,51.51539350022652,-0.17573675026577226,51.53031226194627,-0.12387212868703427
2019,INTER PEAK,Paddington,Kings Cross St. Pancras,7531.0,IN,51.51539350022652,-0.17573675026577226,51.53031226194627,-0.12387212868703427
2019,PM PEAK,Liverpool Street,Kings Cross St. Pancras,6586.0,IN,51.51759813225402,-0.08224962188885442,51.53031226194627,-0.12387212868703427
2019,AM PEAK,Liverpool Street,Kings Cross St. Pancras,4770.0,IN,51.51759813225402,-0.08224962188885442,51.53031226194627,-0.12387212868703427
2019,INTER PEAK,Liverpool Street,Kings Cross St. Pancras,6367.0,IN,51.51759813225402,-0.08224962188885442,51.53031226194627,-0.12387212868703427
2019,PM PEAK,Paddington,Kings Cross St. Pancras,5599.0,IN,51.51539350022652,-0.17573675026577226,51.53031226194627,-0.12387212868703427
2019,AM PEAK,Vauxhall,Kings Cross St. Pancras,4355.0,IN,51.48573560145266,-0.12382995197041927,51.53031226194627,-0.12387212868703427
2019,INTER PEAK,London Bridge,Kings Cross St. Pancras,5739.0,IN,51.50467420930433,-0.08600559774813961,51.53031226194627,-0.12387212868703427
2019,PM PEAK,Moorgate,Kings Cross St. Pancras,5259.0,IN,51.51843699583112,-0.08901768741961913,51.53031226194627,-0.12387212868703427
2019,AM PEAK,Waterloo,Tottenham Court Road,7134.0,IN,51.50314645678346,-0.11325925125819598,51.516210657936185,-0.1311104379402324
2019,INTER PEAK,Liverpool Street,Tottenham Court Road,7354.0,IN,51.51759813225402,-0.08224962188885442,51.516210657936185,-0.1311104379402324
2019,PM PEAK,Liverpool Street,Tottenham Court Road,6255.0,IN,51.51759813225402,-0.08224962188885442,51.516210657936185,-0.1311104379402324
2019,AM PEAK,Liverpool Street,Tottenham Court Road,4251.0,IN,51.51759813225402,-0.08224962188885442,51.516210657936185,-0.1311104379402324
2019,INTER PEAK,Bank,Tottenham Court Road,4764.0,IN,51.51334691914183,-0.08900012349437465,51.516210657936185,-0.1311104379402324
2019,PM PEAK,Bank,Tottenham Court Road,5027.0,IN,51.51334691914183,-0.08900012349437465,51.516210657936185,-0.1311104379402324
2019,AM PEAK,Stratford,Tottenham Court Road,2132.0,IN,51.54169257587399,-0.003751641027190752,51.516210657936185,-0.1311104379402324
2019,INTER PEAK,Waterloo,Tottenham Court Road,4451.0,IN,51.50314645678346,-0.11325925125819598,51.516210657936185,-0.1311104379402324
2019,PM PEAK,St. Pauls,Tottenham Court Road,3310.0,IN,51.514835138739876,-0.09757100011698537,51.516210657936185,-0.1311104379402324
2019,AM PEAK,Shepherds Bush,Tottenham Court Road,2036.0,IN,51.504531795613886,-0.2185191566688487,51.516210657936185,-0.1311104379402324
2019,INTER PEAK,Stratford,Tottenham Court Road,3279.0,IN,51.54169257587399,-0.003751641027190752,51.516210657936185,-0.1311104379402324
2019,PM PEAK,Waterloo,Tottenham Court Road,2506.0,IN,51.50314645678346,-0.11325925125819598,51.516210657936185,-0.1311104379402324
2019,AM PEAK,Bethnal Green,Tottenham Court Road,2022.0,IN,51.527191653122124,-0.05539211145016204,51.516210657936185,-0.1311104379402324
2019,INTER PEAK,St. Pauls,Tottenham Court Road,3110.0,IN,51.514835138739876,-0.09757100011698537,51.516210657936185,-0.1311104379402324
2019,PM PEAK,Chancery Lane,Tottenham Court Road,2004.0,IN,51.518493835819875,-0.11196202676241712,51.516210657936185,-0.1311104379402324
2019,AM PEAK,Waterloo,London Bridge,5691.0,IN,51.50314645678346,-0.11325925125819598,51.50467420930433,-0.08600559774813961
2019,INTER PEAK,Canary Wharf,London Bridge,7424.0,IN,51.50357837512887,-0.019466840139324412,51.50467420930433,-0.08600559774813961
2019,PM PEAK,Canary Wharf,London Bridge,16519.0,IN,51.50357837512887,-0.019466840139324412,51.50467420930433,-0.08600559774813961
2019,AM PEAK,Canary Wharf,London Bridge,3445.0,IN,51.50357837512887,-0.019466840139324412,51.50467420930433,-0.08600559774813961
2019,INTER PEAK,Waterloo,London Bridge,7160.0,IN,51.50314645678346,-0.11325925125819598,51.50467420930433,-0.08600559774813961
2019,PM PEAK,Bond Street,London Bridge,6748.0,IN,51.513797282327445,-0.14961360853164615,51.50467420930433,-0.08600559774813961
2019,AM PEAK,Euston,London Bridge,2798.0,IN,51.528664114832,-0.13329647081915122,51.50467420930433,-0.08600559774813961
2019,INTER PEAK,Kings Cross St. Pancras,London Bridge,5541.0,IN,51.53031226194627,-0.12387212868703427,51.50467420930433,-0.08600559774813961
2019,PM PEAK,Old Street,London Bridge,5697.0,IN,51.525581330743044,-0.08762295738735129,51.50467420930433,-0.08600559774813961
2019,AM PEAK,North Greenwich,London Bridge,2689.0,IN,51.5002551610895,0.003586259125950833,51.50467420930433,-0.08600559774813961
2019,INTER PEAK,Bond Street,London Bridge,4560.0,IN,51.513797282327445,-0.14961360853164615,51.50467420930433,-0.08600559774813961
2019,PM PEAK,Waterloo,London Bridge,4916.0,IN,51.50314645678346,-0.11325925125819598,51.50467420930433,-0.08600559774813961
2019,AM PEAK,Stratford,London Bridge,2429.0,IN,51.54169257587399,-0.003751641027190752,51.50467420930433,-0.08600559774813961
2019,INTER PEAK,Westminster,London Bridge,4071.0,IN,51.501401389193255,-0.1250020783467796,51.50467420930433,-0.08600559774813961
2019,PM PEAK,Moorgate,London Bridge,4771.0,IN,51.51843699583112,-0.08901768741961913,51.50467420930433,-0.08600559774813961
2019,AM PEAK,Waterloo,Bank,57803.0,IN,51.50314645678346,-0.11325925125819598,51.51334691914183,-0.08900012349437465
2019,INTER PEAK,Waterloo,Bank,11048.0,IN,51.50314645678346,-0.11325925125819598,51.51334691914183,-0.08900012349437465
2019,PM PEAK,Waterloo,Bank,5680.0,IN,51.50314645678346,-0.11325925125819598,51.51334691914183,-0.08900012349437465
2019,AM PEAK,Canary Wharf,Bank,7033.0,IN,51.50357837512887,-0.019466840139324412,51.51334691914183,-0.08900012349437465
2019,INTER PEAK,Canary Wharf,Bank,5354.0,IN,51.50357837512887,-0.019466840139324412,51.51334691914183,-0.08900012349437465
2019,PM PEAK,Canary Wharf,Bank,3424.0,IN,51.50357837512887,-0.019466840139324412,51.51334691914183,-0.08900012349437465
2019,AM PEAK,Euston,Bank,5678.0,IN,51.528664114832,-0.13329647081915122,51.51334691914183,-0.08900012349437465
2019,INTER PEAK,Oxford Circus,Bank,5055.0,IN,51.51522317440166,-0.1408361701333405,51.51334691914183,-0.08900012349437465
2019,PM PEAK,Tottenham Court Road,Bank,2806.0,IN,51.516210657936185,-0.1311104379402324,51.51334691914183,-0.08900012349437465
2019,AM PEAK,Balham,Bank,4707.0,IN,51.443182314397006,-0.15268516199326135,51.51334691914183,-0.08900012349437465
2019,INTER PEAK,Kings Cross St. Pancras,Bank,4624.0,IN,51.53031226194627,-0.12387212868703427,51.51334691914183,-0.08900012349437465
2019,PM PEAK,Oxford Circus,Bank,2759.0,IN,51.51522317440166,-0.1408361701333405,51.51334691914183,-0.08900012349437465
2019,AM PEAK,Clapham South,Bank,4073.0,IN,51.45267624920499,-0.14798406833029198,51.51334691914183,-0.08900012349437465
2019,INTER PEAK,Tottenham Court Road,Bank,3911.0,IN,51.516210657936185,-0.1311104379402324,51.51334691914183,-0.08900012349437465
2019,PM PEAK,Bond Street,Bank,2038.0,IN,51.513797282327445,-0.14961360853164615,51.51334691914183,-0.08900012349437465
2022,AM PEAK,Waterloo,Bond Street,7679.0,IN,51.50314645678346,-0.11325925125819598,51.513797282327445,-0.14961360853164615
2022,INTER PEAK,London Bridge,Bond Street,9760.0,IN,51.50467420930433,-0.08600559774813961,51.513797282327445,-0.14961360853164615
2022,PM PEAK,London Bridge,Bond Street,6633.0,IN,51.50467420930433,-0.08600559774813961,51.513797282327445,-0.14961360853164615
2022,AM PEAK,London Bridge,Bond Street,7263.0,IN,51.50467420930433,-0.08600559774813961,51.513797282327445,-0.14961360853164615
2022,INTER PEAK,Waterloo,Bond Street,6405.0,IN,51.50314645678346,-0.11325925125819598,51.513797282327445,-0.14961360853164615
2022,PM PEAK,Westminster,Bond Street,3317.0,IN,51.501401389193255,-0.1250020783467796,51.513797282327445,-0.14961360853164615
2022,AM PEAK,Canada Water,Bond Street,4167.0,IN,51.498168331250874,-0.05080712084909722,51.513797282327445,-0.14961360853164615
2022,INTER PEAK,Liverpool Street,Bond Street,4762.0,IN,51.51759813225402,-0.08224962188885442,51.513797282327445,-0.14961360853164615
2022,PM PEAK,Waterloo,Bond Street,2970.0,IN,51.50314645678346,-0.11325925125819598,51.513797282327445,-0.14961360853164615
2022,AM PEAK,Liverpool Street,Bond Street,2645.0,IN,51.51759813225402,-0.08224962188885442,51.513797282327445,-0.14961360853164615
2022,INTER PEAK,Canada Water,Bond Street,4316.0,IN,51.498168331250874,-0.05080712084909722,51.513797282327445,-0.14961360853164615
2022,PM PEAK,Liverpool Street,Bond Street,2858.0,IN,51.51759813225402,-0.08224962188885442,51.513797282327445,-0.14961360853164615
2022,AM PEAK,West Hampstead,Bond Street,2163.0,IN,51.54747402267271,-0.19112658344309522,51.513797282327445,-0.14961360853164615
2022,INTER PEAK,Bank,Bond Street,3346.0,IN,51.51334691914183,-0.08900012349437465,51.513797282327445,-0.14961360853164615
2022,PM PEAK,Bank,Bond Street,2691.0,IN,51.51334691914183,-0.08900012349437465,51.513797282327445,-0.14961360853164615
2022,AM PEAK,Victoria,Green Park,6565.0,IN,51.49642371956767,-0.14392070512630392,51.50676025371464,-0.1424775744225331
2022,INTER PEAK,London Bridge,Green Park,5178.0,IN,51.50467420930433,-0.08600559774813961,51.50676025371464,-0.1424775744225331
2022,PM PEAK,London Bridge,Green Park,2703.0,IN,51.50467420930433,-0.08600559774813961,51.50676025371464,-0.1424775744225331
2022,AM PEAK,Vauxhall,Green Park,6080.0,IN,51.48573560145266,-0.12382995197041927,51.50676025371464,-0.1424775744225331
2022,INTER PEAK,Victoria,Green Park,5110.0,IN,51.49642371956767,-0.14392070512630392,51.50676025371464,-0.1424775744225331
2022,PM PEAK,Victoria,Green Park,2280.0,IN,51.49642371956767,-0.14392070512630392,51.50676025371464,-0.1424775744225331
2022,AM PEAK,Waterloo,Green Park,4495.0,IN,51.50314645678346,-0.11325925125819598,51.50676025371464,-0.1424775744225331
2022,INTER PEAK,Kings Cross St. Pancras,Green Park,3799.0,IN,51.53031226194627,-0.12387212868703427,51.50676025371464,-0.1424775744225331
2022,PM PEAK,Canary Wharf,Green Park,2071.0,IN,51.50357837512887,-0.019466840139324412,51.50676025371464,-0.1424775744225331
2022,AM PEAK,London Bridge,Green Park,4427.0,IN,51.50467420930433,-0.08600559774813961,51.50676025371464,-0.1424775744225331
2022,INTER PEAK,Waterloo,Green Park,3592.0,IN,51.50314645678346,-0.11325925125819598,51.50676025371464,-0.1424775744225331
2022,PM PEAK,Vauxhall,Green Park,1687.0,IN,51.48573560145266,-0.12382995197041927,51.50676025371464,-0.1424775744225331
2022,AM PEAK,Brixton,Green Park,3163.0,IN,51.46273661697816,-0.11455209682922837,51.50676025371464,-0.1424775744225331
2022,INTER PEAK,Vauxhall,Green Park,3507.0,IN,51.48573560145266,-0.12382995197041927,51.50676025371464,-0.1424775744225331
2022,PM PEAK,Waterloo,Green Park,1359.0,IN,51.50314645678346,-0.11325925125819598,51.50676025371464,-0.1424775744225331
2022,AM PEAK,Stratford,Waterloo,7446.0,IN,51.54169257587399,-0.003751641027190752,51.50314645678346,-0.11325925125819598
2022,INTER PEAK,Bank,Waterloo,14582.0,IN,51.51334691914183,-0.08900012349437465,51.50314645678346,-0.11325925125819598
2022,PM PEAK,Bank,Waterloo,67543.0,IN,51.51334691914183,-0.08900012349437465,51.50314645678346,-0.11325925125819598
2022,AM PEAK,Canada Water,Waterloo,5735.0,IN,51.498168331250874,-0.05080712084909722,51.50314645678346,-0.11325925125819598
2022,INTER PEAK,London Bridge,Waterloo,8263.0,IN,51.50467420930433,-0.08600559774813961,51.50314645678346,-0.11325925125819598
2022,PM PEAK,Canary Wharf,Waterloo,18132.0,IN,51.50357837512887,-0.019466840139324412,51.50314645678346,-0.11325925125819598
2022,AM PEAK,Bank,Waterloo,5271.0,IN,51.51334691914183,-0.08900012349437465,51.50314645678346,-0.11325925125819598
2022,INTER PEAK,Tottenham Court Road,Waterloo,8132.0,IN,51.516210657936185,-0.1311104379402324,51.50314645678346,-0.11325925125819598
2022,PM PEAK,Tottenham Court Road,Waterloo,11449.0,IN,51.516210657936185,-0.1311104379402324,51.50314645678346,-0.11325925125819598
2022,AM PEAK,Tottenham Court Road,Waterloo,4836.0,IN,51.516210657936185,-0.1311104379402324,51.50314645678346,-0.11325925125819598
2022,INTER PEAK,Stratford,Waterloo,6423.0,IN,51.54169257587399,-0.003751641027190752,51.50314645678346,-0.11325925125819598
