Station,Cluster,Line,Latitude,Longitude,05:00-06:00,06:00-07:00,07:00-08:00,08:00-09:00,09:00-10:00,10:00-11:00,11:00-12:00,12:00-13:00,13:00-14:00,14:00-15:00,15:00-16:00,16:00-17:00,17:00-18:00,18:00-19:00,19:00-20:00,20:00-21:00,21:00-22:00,22:00-23:00
Warren Street,5,Northern & Victoria,51.524579764761874,-0.13827833053848032,-1.0798735310100045,-0.4602640302424304,0.7304485849126455,2.586394892108223,2.1711016230865106,0.7208879692879265,0.1294650771237431,-0.09477297302259871,-0.06885844052540081,-0.19366120407711304,-0.29804569998809727,-0.327087059643106,-0.2173873567447128,-0.3231363985574711,-0.6017598326276562,-0.8301408009343809,-0.9167614039427006,-0.9265494152033711
Euston,4,Northern & Victoria,51.528664114832,-0.13329647081915122,-2.0661588087957905,-0.9992988118402248,0.16064477570210273,0.675592468383683,0.0317394712311152,-0.2968975236957086,-0.34712809699995767,-0.29344373274250785,-0.17436615042474204,-0.022019987784045004,0.43083911091176796,1.3475653515449746,2.196213715405826,1.5435827061424707,0.04025480382670175,-0.5700232705552241,-0.7379415335397158,-0.9191544867707186
Mornington Crescent,5,Northern,51.53436199274684,-0.13874434872471417,-1.2991737976040696,-0.8099057241407119,0.17335957438462388,2.551528395231855,2.4899492147791125,0.1172425825735989,-0.4441129845825041,-0.4843459843813491,-0.519698945679135,-0.4824014015538545,-0.36516201750789895,-0.1489653042312466,0.17561324624748093,0.3443019315024169,0.056826724391275174,-0.276573322747207,-0.5125083007179965,-0.5659738859643911
Elephant and Castle,4,Northern,51.49584922002923,-0.10073871425628238,-2.397397551286489,-1.721806635854952,-0.05673498517199343,0.46311633337832586,0.6750288404488827,0.3713173835085634,-0.35821189543765164,-0.5019101843634359,-0.14470839278206696,-0.11979441476116712,-0.04779539425013969,0.6307999515117311,1.7023847726366366,1.8185542570102409,0.4845174465461396,-0.25028100533008407,-0.3391832636773002,-0.2078952621252421
Borough,2,Northern,51.50104871772216,-0.09419732263858394,-1.646844386710596,-1.2917940088462236,-0.2924740584118756,2.0743721848800645,2.44930762178401,0.3565755914002722,-0.3537030827344009,-0.2939695680972576,-0.24028810946901483,-0.3302314062376908,-0.24285112975521378,-0.016255051683217097,0.5363166821719486,0.7683802554091365,0.05206029408304743,-0.4465522023949374,-0.5657444101415897,-0.5163052152464632
London Bridge,3,Northern & Jubilee,51.50467420930433,-0.08600559774813961,-1.8936511696478664,-1.1605883474753689,-0.16870883758379832,1.2723004489626548,0.97284494665826,-0.2723377335230058,-0.4951081464680976,-0.3612728439763228,-0.26056592906011655,-0.25824537349977356,0.042783789619580195,0.7673784495100319,1.795263596602127,1.830929907111422,0.3569752259815246,-0.5866429532262732,-0.8149602609445568,-0.7663947690404279
Moorgate,5,Northern,51.51843699583112,-0.08901768741961913,-1.0837993951700275,-0.37573314062476,0.9794299231306212,2.8145569384413975,1.9219079584490948,0.19169337097069375,-0.3121689278088672,-0.3830409306016247,-0.4213029050310269,-0.4853421114755422,-0.3798357046120108,-0.09916115595537581,0.2519352300614182,0.2165750458222477,-0.39628427276891987,-0.7344562236028644,-0.8293431344790155,-0.8756305647454357
Old Street,5,Northern,51.525581330743044,-0.08762295738735129,-1.4256116350574883,-1.0240791044154878,0.30433392026087824,2.3395512631329423,2.444829387874187,0.45459164648871025,-0.30350321359139165,-0.35620416009927675,-0.3047824997687345,-0.3826702641528538,-0.3996483650917101,-0.19792750575813897,0.28960680675157385,0.48837771898651655,-0.06493522644232617,-0.4822593983491136,-0.6699363414543352,-0.7097330293139491
Angel,5,Northern,51.53296784539842,-0.10558144830378893,-1.8728181387987826,-1.4441154092759145,-0.573138392572177,1.3372094343194851,1.9202933568314442,0.8007813479498597,0.16704962237015675,-0.0007958828120788928,0.021024055791044584,-0.20528187258842334,-0.19828924813693025,0.11926279669292977,0.8152188348106668,1.2382702490249735,0.4997829606487205,-0.6253879479983816,-0.9803268557852047,-1.0187389104713866
Kings Cross St. Pancras,3,Northern & Victoria,51.53031226194627,-0.12387212868703427,-2.1794658179434934,-0.9345913796907466,0.20218293941489268,0.8378847048649338,0.702813850480213,0.13545204503442063,-0.10633503603176697,-0.07498807283975732,-0.02697580539842956,0.012970596158300788,0.3460330326032397,1.1732682097028404,1.892417797067454,1.321041060970658,-0.18745073973942183,-0.950501640775076,-1.1065332156805372,-1.057222528197721
Camden Town,4,Northern,51.53996912160411,-0.14245237987648948,-2.2666511250280617,-1.6163260881137174,-0.4388970547255633,0.451707895642041,0.6811070498330639,0.21861176526517445,0.40122296721629835,0.7475505544822497,0.7182007058213767,0.6182514069314456,0.6832980761837909,0.8156612079206323,1.094802018403929,0.9547906605505749,0.08734754818362653,-0.7201712924293587,-1.1909376378169052,-1.2395686583205967
Kentish Town,3,Northern,51.55000929428177,-0.14047126270052573,-1.824337721427167,-1.3887515619989879,-0.25920395493275356,1.2121495870300036,0.577450126008165,-0.46590112705531184,-0.7517163463107011,-0.6855991238246066,-0.4851531626983003,-0.39450245808615647,-0.04197703813625295,0.63764676461152,1.5535410268029493,2.0143553193330295,1.0297339286748322,0.032306878689714234,-0.3672485839569694,-0.39279255272300884
Tufnell Park,2,Northern,51.55644057500823,-0.13774217405279293,-1.4673689225587112,-1.3123103505828624,-0.7286889682529588,-0.11549884739527495,-0.5905147279467551,-0.8708522942287319,-0.7913417885788394,-0.6664116362766224,-0.4637657495476473,-0.2677103898528258,0.14145928392707258,0.8957521351081574,1.798659641407527,2.0387228744439914,1.1858959635429362,0.4369331985831324,0.349333273802844,0.42770730440556615
Archway,0,Northern,51.56549031545965,-0.13512157562147284,-1.8191671219420673,-1.4821053751867987,-0.0831174751067693,0.8177192565333578,-0.06787732318767715,-0.4680579091000762,-0.6980667363942656,-0.7307168209180428,-0.5285331646069873,-0.30554932761651515,0.1780210133524898,0.9984716384905608,1.975394627362048,1.912755681646216,0.7300713571518436,-0.06224658406992652,-0.24310819336703873,-0.12388754304035444
Highgate,1,Northern,51.57764637933854,-0.1469348609337413,-1.411293857863815,-1.3159266180319475,-0.49382407246367493,0.21405046371082778,-0.5694552857628238,-0.8225118910119537,-0.7720417600683058,-0.6852061126558194,-0.5290351265623849,-0.3747215879004584,0.06416263207349461,0.8444563994030115,1.8234020136810258,2.198683229814806,1.2103909228168857,0.26636836911778666,0.06245751557507809,0.29004476612826835
East Finchley,1,Northern,51.5873322776344,-0.16474388444671967,-1.4388096297828996,-1.3014846555361996,-0.3336881382140652,0.42569387191041,-0.42838233595179376,-0.8310592551979775,-0.8633803045272226,-0.7289812418897227,-0.5430409991902186,-0.30626587375654757,0.13884452308187806,0.888875554428816,2.00805745985528,2.094910828674759,1.0652500229413675,0.17820375188360754,-0.06962152140313875,0.044877942673663136
Finchley Central,0,Northern,51.60090293685636,-0.19322063471165793,-1.4560091466610745,-1.3080607928826764,-0.7967677011633303,0.16215004693928983,0.14999524021961233,-0.5980332526373904,-0.7459649582165923,-0.6288165357017109,-0.4693350825731301,-0.23759137967031013,0.2793652068809487,1.0964915131391473,2.0102384667664377,2.143718109238893,0.9168781680720883,0.012861058544183974,-0.2524770657386943,-0.27864189455569194
West Finchley,6,Northern,51.60926242118551,-0.18891710747921014,-1.1736999462724642,-1.1192117897862848,-0.8162549643279563,-0.349519615717954,-0.6054799307131661,-0.8099981149589538,-0.7683499696458806,-0.6845153677272486,-0.5534782518296154,-0.29422864551458416,0.4238166627101836,1.2295934051587623,1.8559149041151215,2.101190137262306,1.2070963925459874,0.30850554630739785,-0.010638871986930974,0.059258420381278994
Woodside Park,2,Northern,51.61786809900362,-0.1854255027302192,-1.3262707239694993,-1.2563140129823975,-0.5140471302279201,0.7247884961976407,-0.4715458702193792,-0.898429497576554,-0.8663068967778154,-0.7547447212532918,-0.5958114417809289,-0.36793083181314645,0.18870473336852908,1.0484825342456352,1.7395955804802097,2.0964628025723893,1.1904679064849053,0.21751664516399094,-0.09036223907786162,-0.06425533283450731
Totteridge and Whetstone,6,Northern,51.63024642876388,-0.17935426123339493,-1.1927063884123674,-1.117226070305739,-0.6906075364592562,-0.31817521366733914,-0.6487193262822141,-0.8543974461288235,-0.8146962739906018,-0.7084246002132566,-0.557874818624816,-0.31411889500007334,0.1332741922975683,0.854555256433505,1.8725366560338017,2.177475502372523,1.3153978632312369,0.4661319333909864,0.23312155935549916,0.1644536059693646
Chalk Farm,3,Northern,51.54414883734655,-0.15373306950607965,-1.9744984385649098,-1.5839776556790848,0.1152866964330299,0.7888704598175158,-0.05288909966428356,-0.44359167483184025,-0.6431554196589089,-0.6085989383403778,-0.4612678873726016,-0.3331861368291681,0.001889041519030359,0.5668648280492995,1.4813672928944532,1.9571784032271444,1.3832354118674912,0.43187221987265917,-0.25098196282099483,-0.37441713991844994
Belsize Park,3,Northern,51.55019061178192,-0.16397449102551867,-2.001763535155122,-1.425610814555864,0.8186490052666787,2.5017838091195936,1.1873125487182852,0.04667128794938389,-0.39470948812476286,-0.45019307081910753,-0.24363958885098425,-0.1645968977886975,-0.03273756118191731,0.30392020636782197,0.6556591649323,0.7622493474487902,0.18257636888192,-0.5327707198719674,-0.7004320810587669,-0.5123679812775901
Hampstead,4,Northern,51.55654230644866,-0.17801455810844966,-1.835921475247111,-1.4441115446896575,0.6677532155473513,2.500694092480199,0.4109293466347164,-0.27728273677596876,-0.4502935180961269,-0.37651668025047513,-0.2964371793117964,-0.16410350968994772,0.5465481746763715,0.8865532794773394,0.9472928321462564,0.8282187180725304,0.12720130603513183,-0.5597064003517295,-0.7747455976795256,-0.7360723229775656
Golders Green,0,Northern,51.57221521685042,-0.19483455693826343,-1.7804265833202426,-1.2188588096045496,0.17522884251532456,0.8093141837561735,-0.2573568807314714,-0.7718997566056481,-0.8162159794012993,-0.6657428746276716,-0.48744266199568115,-0.3080614944610617,0.2236405215896266,1.1983770576401973,1.980847109070699,1.891172730264813,0.6377911708040634,-0.05068148834740586,-0.31449472621745334,-0.24519036032840877
Brent Cross,2,Northern,51.57659886839313,-0.21333583786630983,-1.3900913593297348,-0.9933146596948798,-0.13573736087945948,0.1874308171841619,-0.4871092682022241,-0.8187382203850758,-0.7955798265436049,-0.5877747613385302,-0.31793862922988236,-0.090999593587549,0.5993518392041122,1.6812519408887374,2.2408864979337206,1.7771354215061905,0.36269082779945633,-0.29104914476169796,-0.5332933945068886,-0.4071211260568506
Hendon Central,3,Northern,51.583132678162094,-0.22673413710008808,-1.7947157965946456,-1.4391010490987755,-0.5370754805238246,0.5007618697500713,0.44292500295252146,-0.17247137589441242,-0.4413306023327162,-0.4511088796088219,-0.41057282086129315,-0.2941120418766243,0.07014854229942241,0.7943169552542322,1.9649640911901833,2.214534974793602,0.6677271261945212,-0.2346912260739047,-0.44617866690872504,-0.4340206226608162
Colindale,1,Northern,51.59523010894074,-0.2502875400711353,-1.5732009195005234,-1.1310530024570464,0.4224610782414586,0.5764387872203702,-0.3659005489884313,-0.9144156096865782,-0.9400213461990635,-0.8415071841139411,-0.5846935568918445,-0.4659166166802884,-0.10917675439396549,0.5906969988243473,1.641575496894626,2.2647229118442316,1.1560308550437368,0.29693331351481134,0.03761180600057597,-0.06058570867248036
Burnt Oak,0,Northern,51.60255148173764,-0.2643307082008112,-1.157686568990374,-0.9844598922338405,-0.4847737839232769,-0.10303650021304403,-0.5349437597256649,-0.749365375005633,-0.6973262921450635,-0.5761647075819112,-0.4321894631860655,-0.21009505082113825,0.2317711778555461,0.9958343936455929,2.1136815871033545,2.431608050432828,0.9233908346857368,-0.03814233163216458,-0.3242757910331912,-0.403826527231691
Edgware,0,Northern,51.61422917451505,-0.2750936620617057,-1.45667765944934,-1.1629487952424862,-0.37880538994472807,-0.10967240459262735,-0.6116130439457209,-0.763642614598971,-0.6564220209032868,-0.4622951842177258,-0.25270845097796024,-0.0193696691937325,0.45687444032705704,1.2027726765897973,2.068424857484839,2.1370121829815245,0.9154095916042834,-0.05683248233895258,-0.3980978412426804,-0.4514081923392917
West Ham,1,Jubilee,51.528525530726974,0.005317393832787913,-0.9868304901020439,-0.2565683398806878,0.14192342912620548,-0.0687313208997436,-0.7037391833824244,-0.8995751029155556,-0.8974551594691845,-0.7828686895750824,-0.6301128957265798,-0.3911902514094454,0.2885255916073327,1.3883778456229494,2.488230658718823,1.9505195357627778,0.4604522385477539,-0.20977877643718895,-0.40800779040857027,-0.4831712991793328
Canning Town,3,Jubilee,51.51387030350512,0.008305632748764395,-1.4661895445242452,-0.7413811202138625,0.27406424257349093,-0.01401517144018834,-0.7246981404582546,-0.9570862272515751,-0.9520958661442176,-0.8198461122029757,-0.6220985846058016,-0.40225070008665154,0.0648848677256733,0.9658627683165121,2.1393467222068656,2.0985661109718503,0.8263347749919968,0.2184488969240764,0.08740884887665502,0.024744234340654203
North Greenwich,5,Jubilee,51.5002551610895,0.003586259125950833,-1.2363073246324308,-0.6224523675533208,-0.14420744315944187,-0.1586262639697824,-0.39459163249407064,-0.6991619025083833,-0.7509974686264124,-0.6628601709003117,-0.5084773458500945,-0.33486240724217226,0.05099390702007008,0.9363381863245528,1.9791896085159573,2.370228530395465,1.354393317440696,0.04971455713655072,-0.5310549509461978,-0.6972588289506716
Canary Wharf,5,Jubilee,51.50357837512887,-0.019466840139324412,-1.4995234535907165,-0.27630871799536355,0.9423943969316877,2.5861346998038512,1.5501377068820388,-0.16366528462060317,-0.3104221338574924,-0.19161596373983417,-0.18043293890055256,-0.22284382192367574,0.0679033136690515,0.44897268747636543,0.6773713041492355,0.31101266594506594,-0.5583321711005925,-0.9965970499162102,-1.0616408397449582,-1.1225443994673017
Canada Water,0,Jubilee,51.498168331250874,-0.05080712084909722,-1.6510423447893008,-0.9494275367910474,0.3193814846876121,0.09667281750158496,-0.7899120294889214,-1.053905022707238,-0.9801606898990435,-0.7944725615414495,-0.6080870970023622,-0.4016440791983965,0.06113465382392545,0.8748225615453038,1.9319836349633959,1.9443199806263913,0.7991505437749619,0.3898085505767636,0.4363349383025106,0.37504219561531293
Bermondsey,3,Jubilee,51.49796067750633,-0.06433008981152362,-1.734414801404355,-0.447279858542839,1.0526345605934866,1.5236227309456747,-0.03527196168161283,-0.9208696456132545,-1.0179717231196006,-0.9168081568769715,-0.7974286468472576,-0.5129813494382942,-0.036265277233050466,0.6697177773777756,1.578441955074442,1.7963031075597369,0.5934871529731139,-0.2001696186018518,-0.2949265764409981,-0.2998196687241409
Southwark,5,Jubilee,51.50385344972166,-0.1057949389250921,-1.4101085675616183,-0.6650384694478073,0.34789489291196307,2.3052789676628773,2.351922703101553,0.53114176621354,-0.18147149116206207,-0.23872119570244582,-0.21119408826848377,-0.3089558858531835,-0.21816589651863955,0.04767178960437804,0.46592690243310314,0.3609609394291436,-0.4429625151740978,-0.854755191590674,-0.9308544039823594,-0.9485702560951935
Westminster,5,Jubilee,51.501401389193255,-0.1250020783467796,-1.2842749351601535,-0.5577123556255149,0.6102329597153625,2.1451167487769793,1.9696541389874729,0.8902378282917471,0.5485272101954691,0.387424890245159,0.21276395778273335,0.07827845767727444,-0.027622247554211946,-0.10174912112882538,-0.18850996744016316,-0.390161073837968,-0.8263292370918448,-1.0995511068743395,-1.1633161542778367,-1.2030099926813427
Green Park,5,Jubilee & Victoria,51.50676025371464,-0.1424775744225331,-1.2778421814608822,-0.24041703026605662,1.168703082042311,2.3267710455878063,1.7454793033258749,0.7250882489235329,0.3356190540814873,0.18075629013305028,-0.11324255590777016,-0.2241355532521464,-0.15693303046454493,-0.13574629497483745,-0.032582401908738026,-0.06843428538226287,-0.6636062039262379,-1.1002369809742227,-1.2188849380034337,-1.250355567572925
Baker Street,5,Jubilee,51.52312936605881,-0.15690419298618452,-1.5787587757471757,-0.8609817862309314,0.32263276953204456,2.2622367113163633,1.8355945854897804,0.7310121100967549,0.3268281329680564,0.2503374790886953,0.20267518593805278,-0.04213504198602548,-0.05518985376238948,0.04962633254451398,0.34931897393273514,0.21900009362068126,-0.5977956721557874,-1.0594510462408582,-1.1698887697958864,-1.1850614286086323
St. Johns Wood,4,Jubilee,51.53485412839329,-0.1740648386620702,-1.518905664141828,-0.7680446102992551,2.0094458682770497,2.7029568271620716,0.5466385305025022,-0.261872982874493,-0.4096267995068184,-0.3517289620079024,-0.37372350142243077,-0.31748604703999245,-0.09485777497127607,0.15162182278523284,0.3647012482679248,0.4760813234423231,-0.07882381488806234,-0.5646400110505637,-0.7405639463390475,-0.7711715058954373
Swiss Cottage,3,Jubilee,51.5430345616616,-0.1756266026411379,-1.8837289287816728,-1.407106959648185,0.4208151657775244,2.101042909442639,0.5360982926819444,-0.35604165140016825,-0.7029549671098229,-0.7024440199880717,-0.47352808123477896,-0.22242202840611983,0.20575953277100326,0.8106037849770654,1.3301296686093198,1.334863964399126,0.4694017457558168,-0.3716853219035027,-0.5828176304792227,-0.5059854754628974
Finchley Road,3,Jubilee,51.547095906434386,-0.18005055863249353,-1.854271837307373,-1.0379046413484079,0.711593085143242,1.6996033362745016,0.2175545422379857,-0.48038963441901184,-0.6739594244710762,-0.6363528735998921,-0.4890729696231704,-0.294116947917648,0.18819556709070298,0.8338263627069545,1.6459869508132767,1.6679344847910604,0.39086939648800295,-0.42867683882775365,-0.7086668554204371,-0.7521517026109641
West Hampstead,1,Jubilee,51.54747402267271,-0.19112658344309522,-1.598958740981785,-0.5477947214119402,0.8622053803697475,0.7037256370158966,-0.30728758412396984,-0.8741433789669824,-0.9489813724702806,-0.860330487513446,-0.7482279589867213,-0.5673331256461857,0.05122494312629959,1.1630872065005697,1.981342878541257,1.885756601596576,0.6555959278346088,-0.1812676061219648,-0.34539956421145707,-0.323214034550229
Kilburn,0,Jubilee,51.54694410286596,-0.2046327166992552,-1.8221283817427185,-0.9277672173958698,0.25331375197028305,0.5812142422833906,-0.42619987432513257,-0.9321071607891497,-0.938802242941139,-0.8254344680521905,-0.5820136489931454,-0.3611473206403557,0.2614998784707149,1.1388283920093076,1.921095886859696,1.9243951090363014,0.7491425786329238,0.07405338476481153,-0.09399894443884871,0.006056035291120372
Willesden Green,1,Jubilee,51.54937292482699,-0.22240760124964687,-1.3536731453429045,-1.153009121084613,-0.5737810291181914,-0.29490591574212943,-0.6577983448911725,-0.8059535479057706,-0.7783299330805232,-0.6441865518420071,-0.49197074707253025,-0.3000792154780797,0.2461561249749087,1.2000092845489227,2.0576517177697444,2.0377330883333724,0.9968476640980886,0.2778931618423824,0.09847201086002455,0.13892449913048185
Dollis Hill,0,Jubilee,51.55185020227431,-0.23879775836475764,-1.5350160431191417,-1.0763449938358713,-0.4601900965188338,0.10630348257190603,-0.17362099461699224,-0.6890217996107548,-0.8243128771321041,-0.7091564043186506,-0.5150748126817614,-0.304402632438977,0.27362339197972824,1.2945437381966138,2.182688895937556,2.0359907076359884,0.7074145106697297,0.015043181266035436,-0.13129564570655028,-0.1971716082779177
Neasden,0,Jubilee,51.554627310041155,-0.2501150416936122,-1.4235356250422138,-0.6163462664948983,0.30310379696691986,0.4148732920093611,-0.3491141009744309,-0.8597814245394211,-0.9257436244957523,-0.8255438688797936,-0.6015839821716673,-0.4036442351722327,0.1541772767252725,1.077365124815178,2.1619888104382206,2.1764817976926145,0.6669241183830935,-0.12798933957849723,-0.33750863544118037,-0.4841231142405684
Wembley Park,3,Jubilee,51.563322003491564,-0.2792425481111569,-1.630258479661458,-1.1619513100250398,-0.13594302527458277,0.41491743415342863,-0.38631408824155,-0.8112751120155068,-0.7882708696209074,-0.6339141159808498,-0.4212216046911388,-0.2561696712290308,0.19380762365092083,0.9295830027359766,1.9323566031429462,2.237198865785281,0.9693076701105707,0.0682970421419162,-0.19855926473520008,-0.3215907002457712
Kingsbury,0,Jubilee,51.58487606349117,-0.2786016037131724,-1.2526279151715665,-0.9744836402004692,-0.2320479901680384,0.7261859399396824,-0.4707550520384546,-0.7536975056436791,-0.6843560614108466,-0.6113219971523028,-0.5255388819323913,-0.362048202888527,0.024320588899264643,0.7575129536818,1.9471985704069472,2.457406209962489,0.9942341379095025,-0.08927526252687518,-0.4125945868728322,-0.5381113047937008
Queensbury,1,Jubilee,51.59388250931327,-0.286331592620629,-0.9377128180475057,-0.7990249221002774,-0.5460084438370216,-0.471628822473811,-0.6354015621147792,-0.6927709747023181,-0.6598871308824809,-0.6033514380130208,-0.4891053019439792,-0.34287210190316525,-0.08191400641274706,0.711951357012731,1.9794743787720563,2.571921246897294,1.3129693563226832,0.1721518166311385,-0.21204121683810265,-0.276749416366694
Canons Park,1,Jubilee,51.60765009028535,-0.294391591494146,-1.2305487481610728,-0.9926582478006639,-0.3243276754047186,0.16913979767776144,-0.5264665846738378,-0.8536283942268498,-0.8700698413661323,-0.7644467807909677,-0.602316709773495,-0.34665994488213514,0.08217243725843881,0.7623441422244303,1.8517905247383744,2.3687436562386566,1.3301825635237494,0.28234074745033466,-0.12927874720260238,-0.2063121948292722
Stanmore,1,Jubilee,51.619672950483576,-0.3030992875952985,-1.3783748950437933,-1.045822641333687,-0.14061655099956896,0.42276658127593075,-0.4070468552515814,-0.8361393165320316,-0.8495437604820325,-0.7835160461884538,-0.6270192988557559,-0.37489692513135275,-0.03652515018095566,0.8929678923294556,1.7790802336033082,2.204527876352914,1.4377414016312025,0.24097249663523498,-0.23424373928278647,-0.26431130254605056
Brixton,6,Victoria,51.46273661697816,-0.11455209682922837,-1.4872183388260798,-1.177520262190834,-0.5446960771135124,-0.306685847241963,-0.5474176543274641,-0.7615982802012751,-0.7912156696864788,-0.6864804364496593,-0.5128056457600485,-0.34211597940668736,-0.011166860188032809,0.64225340940706,1.6747562536549223,2.252996765625241,1.3426180053015502,0.5611512908360774,0.32164464858620256,0.373500677980978
Vauxhall,3,Victoria,51.48573560145266,-0.12382995197041927,-1.7308307782997923,-0.4885739641324392,1.5974544600229645,1.6057375051406506,0.20345962004664078,-0.723651431367139,-0.9069197441301143,-0.8245320205679828,-0.71153498543063,-0.5819722507798725,-0.3148816854222872,0.30808411005644715,1.3904977918996628,1.6982441621200586,0.5578506362295178,-0.28359725766355837,-0.44089199941094576,-0.35394216831117864
Pimlico,4,Victoria,51.48955264664939,-0.13310825739138485,-1.804520555155509,-1.328115534621926,0.10715181143075576,2.5881127175171703,1.676824731468985,0.32837803030860924,-0.2976300715281862,-0.3970264670127618,-0.33148952073613475,-0.25598005159442966,0.012756551868952646,0.30124662671156227,0.6759426271682512,0.5907092983570404,-0.12031166200588995,-0.5681326247135544,-0.6120553618240098,-0.5658605456389277
Victoria,3,Victoria,51.49642371956767,-0.14392070512630392,-1.8113552729354543,-0.9818194391874079,0.2700852803267388,1.049142984051329,0.24362490335188533,-0.5674862923647268,-0.6728899617054294,-0.5678965470970745,-0.48362261807642754,-0.3043385123292553,0.18206106230824368,1.0575036272489329,2.1409834088709965,1.8206801359819687,0.3093765027847583,-0.4999199446688735,-0.6177600458847232,-0.5663692706754769
Highbury and Islington,3,Victoria,51.54649533884997,-0.10408213923935299,-1.8510063995762316,-1.2100148525714391,0.07701632885673285,1.628293136714708,1.2029959723986354,-0.08075065896645192,-0.6110510238894491,-0.6011354395043113,-0.4993199926068349,-0.4701733190277701,-0.20217854179334094,0.4486128624772498,1.3341696406750232,1.7809852818936402,0.7507525546063271,-0.3413108113582727,-0.686240255273998,-0.6696444830542164
Finsbury Park,1,Victoria,51.564635274841386,-0.10588148552890234,-1.5114159594975745,-1.0471099753620359,-0.3356024311541201,0.015777861890814815,-0.4485073896293427,-0.7663853501990473,-0.8168749396358342,-0.6629979765432532,-0.49109702170101965,-0.32696962961422676,0.05986263035056349,0.8289514597179564,2.0589841270844724,2.3104766463501147,0.9881294408972232,0.10350578556539695,-0.03609012734663895,0.07736284882655202
Seven Sisters,3,Victoria,51.58336204399537,-0.07246682251889108,-1.5783173327510758,-0.7964549495824245,0.31609332837518844,0.665701071915181,-0.25739182961729823,-0.7900615751322435,-0.8156873217409265,-0.6991218500620797,-0.5547184921764846,-0.4002391309748503,0.09680260859268489,1.0246241027926906,2.317274188121441,2.0054634067523045,0.46337314876805347,-0.21782967320965288,-0.3567286833250827,-0.4227810167454292
Tottenham Hale,0,Victoria,51.58799768229062,-0.06018782248556836,-1.5520275581587302,-0.7968443978195757,0.3733737364700222,0.30210201529150477,-0.6255561138228741,-0.8908608982116474,-0.8671783577738378,-0.7369853891260175,-0.5284908047029176,-0.25541772719818867,0.30549165591783767,1.3899515911026017,2.202164807818611,1.8847672609026087,0.533787558425507,-0.17940316366093212,-0.2949756264397262,-0.26389858901424196
Blackhorse Road,1,Victoria,51.58577656484627,-0.039625711465052844,-1.231323493265768,-0.9154100892899716,-0.5028574738590054,-0.236918593177064,-0.5581755170208238,-0.8482815409060299,-0.8274300739209581,-0.7002402876696383,-0.5381352791447206,-0.3611935551695226,0.04212978125358865,0.8903948326315748,2.1781615394995413,2.2789146846358372,0.9539793479475307,0.24188769943942653,0.049178160659786196,0.08531985735622026
Walthamstow Central,0,Victoria,51.58301808337606,-0.019940545005550973,-1.1932920033739582,-0.9598369843663223,-0.5225126345470444,-0.3990089060282582,-0.6609450402700809,-0.7774113025487371,-0.7094313152876253,-0.5755825694933044,-0.4296441201768297,-0.25439218963231564,0.14633136625895335,1.0168611172648387,2.217099020998934,2.2967323918453073,0.9095175285615266,0.08162134121294386,-0.10522625226064114,-0.08087944815738114
