Station,Cluster,Line,Latitude,Longitude,05:00-06:00,06:00-07:00,07:00-08:00,08:00-09:00,09:00-10:00,10:00-11:00,11:00-12:00,12:00-13:00,13:00-14:00,14:00-15:00,15:00-16:00,16:00-17:00,17:00-18:00,18:00-19:00,19:00-20:00,20:00-21:00,21:00-22:00,22:00-23:00
Notting Hill Gate,4,Central,51.50937501801177,-0.19592161622639087,-1.790514307620454,-1.2854309471396488,-0.05232112384738985,1.338757860973174,0.6067368428320108,-0.30742740006624625,-0.33411752086409363,-0.16479269988203785,-0.14141785274080917,-0.016189664794953172,0.42987461873764854,1.2760611244933968,1.8194116682633503,1.4036601757550733,-0.015614443788594556,-0.7137427188077408,-0.9415061082389952,-1.1114275032636884
Queensway,4,Central,51.51044892854765,-0.1874199010483689,-1.967800879015749,-1.478851646891742,-0.24519638694367524,1.6049485762234013,1.675269126470449,0.8063262193724213,0.10494948658260989,-0.12416530431516486,-0.13273977215141375,0.02774524879552693,0.4128197042186527,0.9588149679862965,0.9315101003738739,0.4632349764312046,-0.2989433824042817,-0.7452151910032604,-0.9732061423905314,-1.0194997013386142
Lancaster Gate,1,Central,51.511890658328326,-0.17542992678979158,-1.4152713512844777,-0.9757311926827922,0.6287673929562679,2.5264472961094504,1.6201711768152636,0.43205820934432615,-0.11549545741058816,-0.2790075899624385,-0.3722673883310109,-0.3252788635622605,-0.0634494543619578,0.4688423923257453,0.8391137608518727,0.4005265522039527,-0.47265151695742746,-0.8815623735194364,-1.0059407865974384,-1.0092708059370492
Marble Arch,5,Central,51.51396523465938,-0.15857121479275763,-1.365263183241894,-1.19543614169362,-0.8332700740651376,-0.40845891756549374,-0.48203942212851214,-0.5559545505367516,-0.4860852524846594,-0.32630138083400273,-0.21782745223613287,0.03987120488267801,0.5768560628943706,1.5549649528723855,2.382631043481947,1.713653417191757,0.4789356871421469,-0.09109839564993132,-0.3577618012588619,-0.4274157967702821
Bond Street,5,Central & Jubilee,51.513797282327445,-0.14961360853164615,-1.1249679975508502,-1.0792043150804431,-0.9974507839834634,-0.886887338029825,-0.8163208144917696,-0.7137882952087713,-0.5437699527901475,-0.30501904149043685,-0.11656251354972237,0.09282628924316433,0.4386490540893707,1.1648953718917423,2.2559816010508102,1.9493041252445054,0.8049662177470498,0.20663287853959714,-0.06984550467663642,-0.25943898095417495
Oxford Circus,5,Central & Victoria,51.51522317440166,-0.1408361701333405,-1.2277748383145548,-1.1782813082767642,-1.1290912048135324,-1.0559480062158526,-0.959393039880642,-0.7968580513584301,-0.5800939476431527,-0.32075449200428313,-0.08313955645739424,0.19009873796609472,0.5878228334798388,1.2595491109514845,1.767218846619833,1.7094908272915936,1.1563008558435952,0.5634453230469291,0.1898096218016603,-0.09240171203642135
Tottenham Court Road,4,Central & Northern,51.516210657936185,-0.1311104379402324,-1.2016622894961262,-1.1596402674140176,-1.0924300814675534,-0.9840661296360546,-0.9093425899993999,-0.8122759217034602,-0.6551689984117951,-0.4024642351243452,-0.17472323614718455,-0.007085976375510558,0.30423913746064946,0.9657861921271265,1.9475924768362436,1.9264942773079512,0.8862252059723059,0.46800788581718633,0.4753903509311298,0.42512419932285406
Holborn,5,Central,51.51723554139566,-0.11984050660293674,-1.2363776052426954,-1.1705374560114643,-1.081669246303467,-0.9674847252907428,-0.8729275706224494,-0.7369415984654007,-0.5442963950896083,-0.22080280588279896,-0.047673150443693656,0.1128316513616265,0.5371447788085535,1.4411472653165456,2.171876478629183,1.634306501448711,0.7015176585667046,0.2849234644021192,0.038221928115726445,-0.04325917329685169
Chancery Lane,5,Central,51.518493835819875,-0.11196202676241712,-1.0474553764229813,-0.9943684418957011,-0.9272197857169094,-0.7851906009056437,-0.685579897971901,-0.6174014114984621,-0.4242001480125362,-0.1281717011721414,-0.04193685574404328,-0.008236844392806588,0.34327221965694205,1.3125957527889125,2.413242185216526,1.9801757933608852,0.5925288784053842,-0.05665371338168881,-0.36184606641593914,-0.5635539858978934
St. Pauls,5,Central,51.514835138739876,-0.09757100011698537,-1.0949469893942014,-1.0372920421846885,-0.970269552361355,-0.8606180832034445,-0.7301007130684688,-0.5829385455220888,-0.3675860974027374,-0.06649680090421867,0.033128636745530494,0.18309050114631956,0.5790466163291169,1.4700701019672902,2.417673324752635,1.7010639714529225,0.4767396694468578,-0.1498758632635264,-0.4282034664406544,-0.5724846680952903
Bank,3,Central & Northern,51.51334691914183,-0.08900012349437465,-1.034159281548056,-0.9153439031478515,-0.688272371476423,-0.4548512972505709,-0.49633356745308504,-0.5876591803217105,-0.4991162134548915,-0.35218830702501286,-0.30155110784285927,-0.20033923904425177,0.10338381720966117,1.1059117472129338,2.6288638859328275,2.086483673240411,0.6261933398922446,-0.12669654933867197,-0.37648321396206147,-0.5178422316226329
Liverpool Street,4,Central,51.51759813225402,-0.08224962188885442,-1.619289559003684,-0.8556100432213662,0.46170990730184824,1.5719473497602332,0.7532122554559598,-0.20967241825232247,-0.5075330586721537,-0.45630967110582427,-0.41515578794196933,-0.4078782026591001,-0.13054351269858083,0.771782705518437,2.0666934404208925,1.5281915882719517,0.043188036923754135,-0.6495885006327843,-0.8986998781808987,-1.0464446512843963
Bethnal Green,4,Central,51.527191653122124,-0.05539211145016204,-1.8571809214441897,-0.9387516459437505,0.7406209944532864,2.1265605909002137,1.4117486382836453,0.18017607087126988,-0.22738299419788777,-0.3244641805201483,-0.328169131719482,-0.22200836694090015,0.10082774759092245,0.6383602222898105,1.1682529220185547,0.7358539060266563,-0.28804110999006965,-0.8646964909399194,-1.026793419889351,-1.024912830848662
Mile End,4,Central,51.525310919564504,-0.0326660842711517,-1.6135593974611335,-0.8262622261270931,0.7187074535335156,2.4320031006335943,0.9978533178437861,-0.23442534202516588,-0.3414286895590265,-0.25202894828146394,-0.12024364219871002,-0.06897632618388,0.33853913008430203,0.9680349374136852,1.0915125082122505,0.4212917015532632,-0.3279481493263435,-0.793714781823498,-1.0948403709523027,-1.2945142753357692
Stratford,4,Central & Jubilee,51.54169257587399,-0.003751641027190752,-1.7743498990053004,-0.23477678425855414,0.7764200051936014,1.3358638191805943,0.03738962043361468,-0.7488021040080582,-0.7093347142861869,-0.48055160083080484,-0.21024635029766736,0.039638639438856746,0.4691363567620141,1.3846777657170444,1.9101716340651507,1.0127143098765832,0.0394300686156641,-0.48504126955710086,-0.8432880138972761,-1.5190514831421742
Leyton,1,Central,51.55813226231266,-0.006465331580603041,-0.5772197134520173,1.3091938121081261,2.173686883056638,2.2911969780564676,0.991941271359171,-0.046925709391407666,-0.31028050291767273,-0.44746688618517566,-0.44475981720447033,-0.4270268341356923,-0.38245470340826704,-0.23513649610487755,-0.15028047237547085,-0.3455032396420661,-0.6258182436526429,-0.8325025027849906,-0.9242687607806815,-1.0163750625449746
Leytonstone,3,Central & Central,51.56852230672617,0.009140451957061277,-0.6962143677210545,0.7562947308433964,2.0264806366163777,2.604927958672041,1.0124065493437107,-0.05155006392797407,-0.264990391347661,-0.3742455381273604,-0.42588488013711256,-0.4413912642516894,-0.3305483886239955,-0.09932688898919347,0.09795980148009793,-0.26339197582903157,-0.6565186551072114,-0.8685627199032265,-0.9796172192452158,-1.045827323744891
Snaresbrook,6,Central,51.58089131157066,0.021463927810755047,-0.7254584959710267,0.1570201317934066,1.913365177726622,2.8307758127624933,0.928180938852239,-0.06525218381951704,-0.23875729383959862,-0.32587132036601557,-0.40648535447565604,-0.4684790387732383,-0.1322297505180693,0.4115871987209343,-0.03045410598675759,-0.38737018802998957,-0.7199369728112311,-0.8847539795609887,-0.9269980463824148,-0.9288825293211936
South Woodford,0,Central,51.59155266475493,0.02794307837440943,-0.6205609897728156,0.2716199102436296,2.0958986773580657,2.822975588728234,0.937751037913876,-0.034312171406300995,-0.2033707950136246,-0.30113184853565156,-0.3938485548982479,-0.476475144559524,-0.41403945776974843,-0.22063648532370486,-0.02316159917713861,-0.324906448306262,-0.642261441462747,-0.7658671491564686,-0.8307195595909397,-0.8769535692706301
Woodford,3,Central,51.607201902790344,0.034056202416625964,-0.44181222043037083,0.7101742569470951,2.3131007204091523,2.560692737246197,0.8510712767946713,0.03177013262973616,-0.19140272176359602,-0.2903115981673494,-0.391433628462581,-0.46008126538236227,-0.34563950568571117,-0.2897301206972192,-0.32240802495073484,-0.5108390492004533,-0.7049082812832839,-0.7998876194993229,-0.8463706280994957,-0.8719844604043724
Buckhurst Hill,0,Central,51.62657674004732,0.04671254142876922,-0.5068595558718341,0.5649014833644596,2.5702296507684497,2.514416550609757,0.5582192839355897,-0.0893171277860854,-0.27314848816878834,-0.3337391314882594,-0.4255602626448092,-0.48438312237473635,-0.4112419546503494,-0.21798332919059452,-0.13100965210968576,-0.38821760212800405,-0.6273931104488364,-0.7273995312693013,-0.7784652018365704,-0.8130488987104033
Loughton,0,Central,51.641570570828016,0.055279079287447894,-0.5272916436370787,0.7399257925461289,2.7048251162784713,2.277708892816313,0.4562808939979894,-0.14123211781456202,-0.2927795350007286,-0.3794001854515941,-0.43552666921321903,-0.3936960590705028,-0.17184631974263892,-0.16975520544893738,-0.040995975289998744,-0.37284129075239664,-0.6895764695313078,-0.8162087163142612,-0.864698786174435,-0.8828917221972439
Debden,3,Central,51.64549214152591,0.08380147525632461,-0.5149256352698192,1.028822672524068,2.6507410460478256,1.937066826430766,0.1867704367488752,-0.34976723988513386,-0.500796775164889,-0.4412987238678402,-0.5067369748475373,-0.3752482585224706,0.05302710464400596,0.41461879919175165,0.40626324852576656,-0.2858505133373133,-0.7688199401248845,-0.8891021804722099,-0.9789874486705422,-1.0657764439504205
Theydon Bois,0,Central,51.67255225418,0.10289073688168189,-0.08433953444075762,1.289729213820054,2.8309993416579666,1.9421508467776958,0.14458469446272829,-0.2108818042924655,-0.3904561420321756,-0.4383806972483756,-0.5114646242927037,-0.44763282914687125,-0.2305330275729672,-0.12869363677210557,-0.24187349565846827,-0.4941627186833158,-0.7006889807873836,-0.7838043310850962,-0.7873633359679706,-0.7571889387377854
Wanstead,6,Central,51.574902199570865,0.02876047243622503,-0.8190702795574688,0.040200459523708085,2.099375705587188,2.8305913020435987,0.825897007687031,0.04827262982602816,-0.10838253775425492,-0.2079329217697279,-0.3606654948610086,-0.44312546189634655,-0.25010757182332044,-0.15321784261258783,0.00014814716000364532,-0.2504796047009311,-0.6304832508355209,-0.8196119943684954,-0.8738234978048415,-0.9275847938430538
Redbridge,3,Central,51.576366994360605,0.045394044087077395,-0.3695604069318004,1.0828893161065989,2.034796567836362,2.5638395098245352,0.9465431973085828,0.024485288795341283,-0.25185294805806274,-0.3508673589057963,-0.4250165177789611,-0.5178472726838069,-0.4810682072808553,-0.28310570881930747,-0.21261768608361364,-0.36541142354528316,-0.6337239036436313,-0.8422807972330179,-0.9264205306217361,-0.9927811182855493
Gants Hill,3,Central,51.57655306294169,0.06608409806317944,-0.4154068521918316,0.9371724305105379,2.17867872508692,2.6053932807196953,0.8359931760137248,-0.010798730305814306,-0.24266507749275804,-0.3133907275177533,-0.3751035458528071,-0.450409588983342,-0.4251524196952779,-0.32157124311476076,-0.307445545939196,-0.49164603296101617,-0.6832338480487856,-0.772577532961572,-0.8338859594829883,-0.913950507782979
Newbury Park,3,Central,51.57563850646377,0.09030315819789672,-0.10163451220685561,1.4641958031402227,2.3551033746030057,2.2122487266929247,0.6508682127397503,-0.10091481773679928,-0.29184442849010367,-0.35146407264977175,-0.442792232513706,-0.5164696202583944,-0.4201866485691396,-0.38057293215091254,-0.3530086758532999,-0.5202937414306691,-0.7000748318096267,-0.7882271867811199,-0.8318852315622766,-0.8830471851632299
Barkingside,3,Central,51.58585076146283,0.08847664010592626,-0.2115605698826121,1.2292906143691225,2.29377015689807,2.5229443421706845,0.4171742456688408,-0.2688607182497045,-0.3767724241463165,-0.43600814176769875,-0.4821162181946083,-0.4783642884188538,-0.18490626736803548,-0.28045254762321875,-0.17220019653934807,-0.48552459487537575,-0.6664048618995265,-0.771556769642553,-0.7969798116607291,-0.8514719488381397
Fairlop,3,Central,51.59610969417489,0.0905932799159299,-0.11339749902578226,1.3520724414914493,2.5741861555870305,2.2097777295110235,0.3305028884735044,-0.2954800652998549,-0.4210190917403356,-0.49056999895925074,-0.5111840903844562,-0.5252842487285055,-0.3374622803172911,-0.256382085117722,-0.22698217151049252,-0.3936208522390343,-0.6232662110415572,-0.7305309720711094,-0.7415430878300513,-0.7998165607975658
Hainault,3,Central,51.602845483752255,0.09410855083015249,0.1509977570158657,1.8034314290044478,2.4978720567688786,1.9091758427142345,0.2982419138660487,-0.22534826024090923,-0.3730999843578601,-0.4140407323439057,-0.46396116700482903,-0.5003048959292731,-0.48381190046633726,-0.39812855597057123,-0.37399507953978106,-0.5164220782067922,-0.657613419411302,-0.7270810794655472,-0.7546186875145965,-0.7712931589177716
Grange Hill,0,Central,51.61348057933538,0.09227253016869208,-0.7319893077649651,1.2188363694131654,2.6920536325035074,2.09943602816439,0.5364346117549055,-0.09099525212632303,-0.3129065667954468,-0.37755465042415126,-0.4409826466061899,-0.4681420105193479,-0.3685347659747778,-0.24800601747513165,-0.29735502360259697,-0.5086535222020216,-0.6204822377402912,-0.6758674126007764,-0.6986266714575458,-0.7066645565464025
Chigwell,0,Central,51.61785799974183,0.07617921535230276,-0.8142666199866763,0.6093017221506541,2.8763020171713793,2.0445615340582224,0.17159345826863995,-0.19110179137449568,-0.38515332336590064,-0.4415963403753438,-0.4315282158526078,-0.37749527975072356,0.27957270700072717,0.3981557228710158,-0.24744287692584277,-0.538101486887022,-0.6683365599979073,-0.7452558313202631,-0.7593521488761427,-0.7798566868077118
Roding Valley,6,Central,51.61695652081232,0.04402620712663845,-0.5945262706377504,1.092558407390555,3.1516882335902667,1.7294174901046957,0.09479853612795405,-0.2617578623549692,-0.3852241879214018,-0.4363458573230069,-0.4588998150060017,-0.4464548172525912,-0.23965350974704033,-0.16785955885980108,-0.4000218774411021,-0.4382870068805109,-0.47938119200706647,-0.5464667868174321,-0.6007957523080264,-0.6127881726567691
Epping,0,Central,51.69368635497796,0.11382555351421217,-0.01521360222352874,1.7184458753739167,2.7915087682254893,1.596005991662622,0.09071303967438143,-0.1837115249597728,-0.2582645370479987,-0.4007996840470566,-0.4743027223324469,-0.49816586723275175,-0.3945742627731064,-0.2012120669148168,-0.1530910632482515,-0.4288200036056247,-0.6825987787747785,-0.8012217275428265,-0.8449113979442401,-0.8597864362892117
Morden,3,Northern,51.40218564474951,-0.1948519795190437,-0.401055316170552,0.9354887372846343,2.4688265673719183,2.388251543646983,0.7011527886020518,-0.10956009283624564,-0.32890113523418735,-0.3922273689279759,-0.45088498796757226,-0.494850997438242,-0.4489903436962555,-0.23348387084105268,-0.11071532556148826,-0.35022646170921296,-0.6299016187121892,-0.7799257703276771,-0.8570862495805299,-0.9059100979024052
South Wimbledon,0,Northern,51.41536039779992,-0.19197454409905726,-0.7351708221209046,0.0466506224348967,2.133273961075587,2.8858406897769457,0.6215997328123629,-0.322374362733133,-0.47056824657839597,-0.47040527177186764,-0.4632965342062,-0.49082337084874633,-0.35566114920229874,-0.05059427222644656,0.30645565447914574,0.09477762308808443,-0.4237816875933501,-0.7094984846284765,-0.7806258570336255,-0.8157982247235745
Colliers Wood,0,Northern,51.41875889952969,-0.17741509804960517,-0.6126629896809764,0.4170691892132956,2.2587461737700822,2.7360024247529804,0.8326196050597197,-0.0980950696061693,-0.3142362014613529,-0.3938941348687526,-0.4316458811691513,-0.4383740541577896,-0.39503175117891287,-0.2581412044928074,-0.1070067498244056,-0.2522314097541327,-0.5313135138851126,-0.732753074242532,-0.8150016614206871,-0.864049697053298
Tooting Broadway,3,Northern,51.42704887092591,-0.16868452577766038,-1.029569964091396,0.016975104627448695,1.8802786730709558,2.7507384397838766,0.7389278058210564,-0.29267554968261195,-0.43236675796051444,-0.4244172294345797,-0.4480596112662365,-0.40551706643410046,-0.14466344376593496,0.3616924555310886,0.63167623537859,0.07489457347100892,-0.4556479330957165,-0.7566444976859463,-0.9889505331131294,-1.0766707011538592
Tooting Bec,0,Northern,51.435837804955476,-0.15970049083173754,-0.7483347990036529,0.017618433284754768,2.0010206312258036,2.997306849817941,0.8966504829251879,-0.16125351515807085,-0.31403388893353557,-0.3655358940099957,-0.4293805890856953,-0.4453805139378964,-0.370088796259403,-0.19823857665147573,-0.037745679610627414,-0.2154244995470069,-0.47537280011559874,-0.6320007489211078,-0.725287890319624,-0.7945182057000015
Balham,0,Northern,51.443182314397006,-0.15268516199326135,-0.9486248420923663,0.06573259768985913,2.0584366472224027,2.7314649688828427,0.9887034341319916,-0.18429169874350482,-0.4118505786491127,-0.46675686340873795,-0.5171387797452655,-0.5353870458260986,-0.3965519880813513,-0.03553782247140899,0.31893956149269187,0.17074513007485026,-0.40126962496176705,-0.7133741871692147,-0.84449824036346,-0.8787406679823582
Clapham South,0,Northern,51.45267624920499,-0.14798406833029198,-0.7570654532876078,0.2112000834283845,2.3764484000419013,2.6059907287775963,0.9792563688311954,-0.08829664575548873,-0.33766699084340057,-0.4071124778432049,-0.47873631922823706,-0.5251756874996203,-0.39511334913043417,-0.18349067100523364,-0.07210495413059842,-0.18735561149362803,-0.45265621656737565,-0.6771014100449062,-0.7841336425996017,-0.8268861516497391
Clapham Common,1,Northern,51.461803445807924,-0.1383149013879234,-1.2550145287990413,0.043655399341537296,2.2200788950924397,2.307377710204608,1.2049060516390737,-0.15541376289020445,-0.4201730001559687,-0.44288839046972234,-0.5083022571099907,-0.5285745064382408,-0.31574588308286106,0.11096766012846403,0.5016775705861974,0.20387285900491786,-0.40226382364527646,-0.7322361032692548,-0.8794341226214436,-0.9524897675152307
Clapham North,4,Northern,51.46491600472909,-0.1299100619146426,-1.289413334065291,0.22557487139876933,2.037530080080018,2.048477476248756,1.3955757318730648,-0.09169840772186326,-0.44709603505569906,-0.544814432117967,-0.6280495661774056,-0.6469432513643258,-0.5497950375464276,0.14903968855234606,0.7837132086291352,0.46569768795543187,-0.21197421497213664,-0.7274858111660174,-0.9290086112804468,-1.0393300432699395
Stockwell,6,Northern & Victoria,51.47215905711563,-0.12284630335652602,-0.7151991165403377,-0.16711595027880766,1.3923694619820572,3.2900352772462713,1.1586669765091326,-0.16880565903769618,-0.357554116200474,-0.39371197684666354,-0.42295331441165174,-0.4467045114117817,-0.3845658836373119,-0.22773418117412997,-0.05780202478929183,-0.1385627367821495,-0.4040170437410357,-0.6018831331533978,-0.6679217376778375,-0.6865403300548927
Oval,4,Northern,51.48141241737747,-0.11332107512133172,-1.3326908344188637,-0.5409282649831977,0.8569932850406689,2.0208871377732387,1.177898542991169,-0.2891979797882826,-0.5756771895819706,-0.5391727575942177,-0.5284819049252985,-0.555823351393444,-0.10880569254838707,0.6984045359010442,1.6283097181576227,1.1758713583042137,-0.18371414086311474,-0.7982417653287849,-0.9819983421783413,-1.1236323545640587
Kennington,6,Northern,51.48866228881571,-0.1050706127740003,-1.1168585421929402,-0.41181522000979054,1.1107474153140218,2.9943518349102987,1.49210458594198,-0.08414466152570449,-0.38533256999865295,-0.43090555372383876,-0.4486215760710668,-0.46136925481883095,-0.31841503593521037,0.07295649552574185,0.47929326066735833,0.24370064275525608,-0.3724641611837664,-0.7318985423348313,-0.7991239124662581,-0.8322052048537661
Waterloo,3,Northern & Jubilee,51.50314645678346,-0.11325925125819598,-1.1668128111901892,-0.45262278334203737,1.598839998858729,2.7472649639937967,1.1938661851546086,-0.08246628972522493,-0.41738881070958506,-0.4582884020362231,-0.5241984048686557,-0.5576114967822456,-0.41360735583007907,0.04211241637348141,0.6883934578211062,0.5202941154668127,-0.3339261293227922,-0.7428559874863514,-0.8025129068896599,-0.8384797594854946
Embankment,5,Northern,51.50731229694681,-0.1223673356621198,-1.5525105889399835,-1.2452201459098984,-0.6350710436744876,-0.12915396454236397,-0.5393525436327016,-0.7875733945057227,-0.7062266831032861,-0.4981504688399897,-0.3224061395874465,-0.10165368653812289,0.3108759073152243,1.151187329272682,2.36342067215675,1.8363722949413421,0.424415905139779,-0.16155326737105763,0.09006304368843676,0.5025367741308453
Charing Cross,4,Northern,51.50835842818622,-0.12480293723304417,-1.9471381465647195,-1.244427698223838,0.005956591277531912,1.1750012963249734,0.1795325500369231,-0.7786681049533717,-0.8472408764664598,-0.6090052834400672,-0.43731353740965856,-0.24516994196564984,0.1913616371368287,1.1154790694617793,2.1395433657034437,1.465051674428707,0.16291471022047158,-0.426072741521631,-0.1533027398313326,0.2534981757860659
Leicester Square,5,Northern,51.51129097417173,-0.12824214662980674,-1.1782209386805886,-1.1207744819103531,-1.0892780399193223,-1.0411612134673445,-0.9922877275850228,-0.9075634565833317,-0.7728846958772558,-0.5485960290932957,-0.2570930302642634,0.006655921450162261,0.21951555314212595,0.6061265782142023,1.2104621118115386,1.2434211097722156,0.8413758953456968,0.7717046245326746,1.3366715203127155,1.6719262987994463
Goodge Street,5,Northern,51.52061289126984,-0.13480768911472682,-0.9985991346844666,-0.9588847822066656,-0.9103737955896644,-0.8258471915410632,-0.74405866495416,-0.6518297894991717,-0.5367358271118529,-0.34641598886675184,-0.19459159421226246,-0.0698761227838616,0.3656544690007879,1.262464589828512,2.4295010546259688,1.9625977717500678,0.6739609671465012,0.1036639436862894,-0.14016426464152018,-0.4204656399466887
Warren Street,5,Northern & Victoria,51.524579764761874,-0.13827833053848032,-1.0400426937015217,-0.9699266108573195,-0.8273783885191455,-0.62840097879175,-0.608834791502673,-0.6214368391618734,-0.5215325534036406,-0.336517339393822,-0.2560870846601168,-0.1789193586066573,0.23905671168507076,1.286140831019966,2.537024189458515,1.9572540803330185,0.619503328629689,0.07767293449019402,-0.2513771229492065,-0.47619831406872887
